"species","lng","lat"
"Alaria esculenta",-9.890704,53.31803
"Alaria esculenta",-5.683916,54.66815
"Alaria esculenta",-5.573838,54.67099
"Alaria esculenta",-9.988312,54.28892
"Alaria esculenta",-8.459836,54.5666
"Alaria esculenta",-8.390521,54.59445
"Alaria esculenta",-5.722954,54.85009
"Alaria esculenta",-5.601288,54.26184
"Alaria esculenta",-10.13599,51.75778
"Alaria esculenta",-6.234523,55.29375
"Alaria esculenta",-10.35811,51.84636
"Alaria esculenta",-9.742397,51.46071
"Alaria esculenta",-8.460533,54.5664
"Alaria esculenta",-6.330808,55.2395
"Alaria esculenta",-5.56075,54.38871
"Alaria esculenta",-8.460083,54.56825
"Alaria esculenta",-6.654135,55.20888
"Alaria esculenta",-6.329913,55.23788
"Alaria esculenta",-8.018337,55.21166
"Alaria esculenta",-8.366663,55.10317
"Alaria esculenta",-8.160001,55.19334
"Alaria esculenta",-6.333505,55.259
"Alaria esculenta",-7.798663,55.21917
"Alaria esculenta",-5.684561,54.66808
"Alaria esculenta",-6.430335,55.23828
"Alaria esculenta",-6.633483,55.22254
"Alaria esculenta",-8.509665,55.00783
"Alaria esculenta",-7.929002,55.18117
"Alaria esculenta",-8.574172,54.97833
"Alaria esculenta",-6.65543,55.21033
"Alaria esculenta",-6.65543,55.21033
"Alaria esculenta",-6.635829,55.22217
"Alaria esculenta",-5.431665,54.49
"Alaria esculenta",-6.65543,55.21033
"Alaria esculenta",-6.631918,55.22251
"Alaria esculenta",-6.514137,55.2416
"Alaria esculenta",-6.658238,55.2067
"Alaria esculenta",-6.93049,52.12469
"Alaria esculenta",-8.29295,51.81191
"Alaria esculenta",-9.7708,53.29388
"Alaria esculenta",-8.663,54.27244
"Alaria esculenta",-8.72071,54.26509
"Alaria esculenta",-8.465871,54.84144
"Alaria esculenta",-9.87682,53.61727
"Alaria esculenta",-8.44804,54.9247
"Alaria esculenta",-8.46382,54.84278
"Alaria esculenta",-8.38947,54.87705
"Alaria esculenta",-8.40262,54.89327
"Alaria esculenta",-8.66263,54.27254
"Alaria esculenta",-8.72005,54.26485
"Alaria esculenta",-9.84455,54.30133
"Alaria esculenta",-9.87784,54.24335
"Alaria esculenta",-9.7702,53.29388
"Alaria esculenta",-9.8784581,54.2435293
"Alaria esculenta",-9.8451745,54.3015213
"Alaria esculenta",-9.8451745,54.3015213
"Alaria esculenta",-9.92704086,53.8697385
"Alaria esculenta",-9.90247133,53.76337281
"Alaria esculenta",-9.76824171,53.78135026
"Alaria esculenta",-6.090583,53.1967401
"Alaria esculenta",-9.877385,53.617471
"Alaria esculenta",-9.877385,53.617471
"Alaria esculenta",-8.4652343,54.8428424
"Alaria esculenta",-8.4040553,54.8933186
"Alaria esculenta",-8.3908987,54.8771017
"Alaria esculenta",-9.25722296,53.15223844
"Alaria esculenta",-9.0652895,54.2665435
"Alaria esculenta",-9.2090017,54.2734994
"Alaria esculenta",-9.7710425,53.2940958
"Alaria esculenta",-8.6635205,54.2722327
"Alaria esculenta",-8.6635205,54.2722327
"Alaria esculenta",-8.7213819,54.265059
"Alaria esculenta",-8.7213819,54.265059
"Alaria esculenta",-6.9899317,52.1546053
"Alaria esculenta",-10.3200293,51.9316161
"Alaria esculenta",-6.9313917,52.1244225
"Alaria esculenta",-6.9313917,52.1244225
"Alaria esculenta",-6.9899317,52.1546053
"Alaria esculenta",-9.20841094,54.27338708
"Alaria esculenta",-8.66263,54.27254
"Alaria esculenta",-8.66263,54.27254
"Alaria esculenta",-8.29295,51.81191
"Alaria esculenta",-7.84947501,55.22633106
"Alaria esculenta",-9.09835595,54.22383418
"Alaria esculenta",-9.87682,53.61727
"Alaria esculenta",-8.17849,51.79283
"Alaria esculenta",-6.93049,52.12469
"Alaria esculenta",-9.87784,54.24335
"Alaria esculenta",-10.31958713,51.93121338
"Alaria esculenta",-10.31958713,51.93121338
"Alaria esculenta",-8.29304,51.78064
"Alaria esculenta",-8.72005,54.26485
"Alaria esculenta",-9.06467539,54.26642874
"Alaria esculenta",-9.84455,54.30133
"Alaria esculenta",-9.84455,54.30133
"Alaria esculenta",-8.52374707,51.6752095
"Alaria esculenta",-6.03164,52.98117
"Alaria esculenta",-8.252581,51.792884
"Alaria esculenta",-5.53059052,54.64291218
"Alaria esculenta",-8.56127288,54.40540186
"Alaria esculenta",-5.43750288,54.46397126
"Alaria esculenta",-5.69461788,54.77376003
"Alaria esculenta",-9.39947091,53.0119024
"Alaria esculenta",-7.56545824,55.0868232
"Alaria esculenta",-5.72835982,54.84734363
"Alaria esculenta",-5.69429219,54.77361683
"Alaria esculenta",238850,449550
"Alaria esculenta",360150,375450
"Alaria esculenta",364750,357450
"Alaria esculenta",274950,98450
"Alaria esculenta",-5.5698369,54.66635601
"Alaria esculenta",-5.78237861,54.85688493
"Alaria esculenta",-5.86197317,54.90007838
"Alaria esculenta",-5.79886347,54.85444235
"Alaria esculenta",357550,381850
"Alaria esculenta",-7.15667322,52.15583511
"Alaria esculenta",122150,332250
"Alaria esculenta",360850,374650
"Alaria esculenta",-5.85806768,54.89888114
"Alaria esculenta",104350,187650
"Alaria esculenta",-9.96398385,54.07143593
"Alaria esculenta",-9.8508959,53.29951192
"Alaria esculenta",-5.72882048,54.84755725
"Alaria esculenta",99850,174050
"Alaria esculenta",-5.85722233,54.89871323
"Alaria esculenta",-5.79777089,54.85456855
"Alaria esculenta",-5.70419661,54.75501472
"Alaria esculenta",-8.252581,51.792884
"Alaria esculenta",-6.90691146,52.13289567
"Alaria esculenta",-7.15667322,52.15583511
"Alaria esculenta",-9.39947091,53.0119024
"Alaria esculenta",-5.4622229,54.43843332
"Alaria esculenta",-5.51290233,54.59404694
"Alaria esculenta",-5.52328525,54.60144867
"Alaria esculenta",-5.53059052,54.64291218
"Alaria esculenta",-9.19534342,54.23278881
"Alaria esculenta",-5.56003982,54.65970432
"Alaria esculenta",-5.5698369,54.66635601
"Alaria esculenta",-8.56127288,54.40540186
"Alaria esculenta",-5.69429219,54.77361683
"Alaria esculenta",-5.43750288,54.46397126
"Alaria esculenta",-5.79886347,54.85444235
"Alaria esculenta",-5.78237861,54.85688493
"Alaria esculenta",-5.86197317,54.90007838
"Alaria esculenta",-5.69461788,54.77376003
"Alaria esculenta",-7.56545824,55.0868232
"Alaria esculenta",-5.72835982,54.84734363
"Alaria esculenta",-7.3900405,55.29087676
"Alaria esculenta",-9.75706974,51.45244711
"Alaria esculenta",-8.52999568,51.61100246
"Alaria esculenta",-8.54084034,51.60666825
"Alaria esculenta",-10.27082975,51.58583055
"Alaria esculenta",-9.91942291,51.62166253
"Alaria esculenta",-9.22381207,53.14091374
"Alaria esculenta",-6.93012948,52.12329781
"Alaria esculenta",-6.92799272,52.12274842
"Alaria esculenta",-6.92816834,52.12275007
"Alaria esculenta",-6.92816834,52.12275007
"Alaria esculenta",-6.92899538,52.12335433
"Alaria esculenta",-7.70877226,51.94291593
"Alaria esculenta",-9.87132869,53.62838669
"Alaria esculenta",-9.69219033,53.29076894
"Alaria esculenta",-9.89070434,53.31803236
"Alaria esculenta",-10.13639715,53.68971834
"Alaria esculenta",-10.13333827,53.68961185
"Alaria esculenta",-10.25390023,53.55095221
"Alaria esculenta",-10.30131794,53.60789797
"Alaria esculenta",-10.30107315,53.60850114
"Alaria esculenta",-10.26035917,53.6213812
"Alaria esculenta",-9.73319994,53.23231491
"Alaria esculenta",-9.70453494,53.35661371
"Alaria esculenta",-9.49150615,53.04733542
"Alaria esculenta",-7.23367248,55.37466775
"Alaria esculenta",-7.38896616,55.3810858
"Alaria esculenta",-7.33844429,55.37310343
"Alaria esculenta",-8.19171687,55.26225315
"Alaria esculenta",-8.25647116,55.27521855
"Alaria esculenta",-7.94333857,55.21416421
"Alaria esculenta",-7.92901725,55.18116727
"Alaria esculenta",-8.3905211,54.59444611
"Alaria esculenta",-8.4605326,54.56640197
"Alaria esculenta",-8.45983574,54.5666014
"Alaria esculenta",-6.11466722,53.28866331
"Alaria esculenta",-6.82236661,52.19285036
"Alaria esculenta",-9.60166384,51.38833026
"Alaria esculenta",-9.74239724,51.46071244
"Alaria esculenta",-10.13598542,51.7577831
"Alaria esculenta",-10.35811367,51.84636433
"Alaria esculenta",-10.23632127,51.7396696
"Alaria esculenta",-10.40383064,51.8345019
"Alaria esculenta",-10.1350706,51.75778376
"Alaria esculenta",-10.20207903,53.87577805
"Alaria esculenta",-10.60333507,52.06166697
"Alaria esculenta",-10.20515894,53.87576455
"Alaria esculenta",-10.20515894,53.87576455
"Alaria esculenta",-10.00612515,53.25724679
"Alaria esculenta",-9.98831215,54.28891871
"Alaria esculenta",-8.36666342,55.1031702
"Alaria esculenta",-7.79866288,55.21917011
"Alaria esculenta",-8.01833679,55.2116625
"Alaria esculenta",-8.46008265,54.56825417
"Alaria esculenta",-8.50966524,55.00783316
"Alaria esculenta",-7.92900164,55.18116804
"Alaria esculenta",-8.57417211,54.97833321
"Alaria esculenta",-8.16000055,55.19333692
"Alaria esculenta",-5.56,54.37
"Alaria esculenta",-5.56,54.37
"Alaria esculenta",-5.63,54.4
"Alaria esculenta",-5.63,54.4
"Alaria esculenta",-5.61,54.39
"Alaria esculenta",-5.62,54.38
"Alaria esculenta",-5.57,54.38
"Alaria esculenta",-5.54,54.29
"Alaria esculenta",-6.65,55.2
"Alaria esculenta",-6.51,55.24
"Alaria esculenta",-6.33,55.23
"Alaria esculenta",-6.33,55.25
"Alaria esculenta",-6.32,55.23
"Alaria esculenta",-6.63,55.22
"Alaria esculenta",-5.56,54.38
"Alaria esculenta",-6.63,55.22
"Alaria esculenta",-5.68,54.66
"Alaria esculenta",-6.43,55.23
"Alaria esculenta",-5.43,54.49
"Alaria esculenta",-5.6,54.25
"Alaria esculenta",-5.6,54.26
"Alaria esculenta",-6.65,55.2
"Alaria esculenta",-6.65,55.2
"Alaria esculenta",-6.35,55.24
"Alaria esculenta",-6.35,55.24
"Alaria esculenta",-6.65,55.21
"Alaria esculenta",-6.65,55.21
"Alaria esculenta",-6.65,55.21
"Alaria esculenta",-6.65,55.21
"Alaria esculenta",-6.63,55.22
"Alaria esculenta",-6.63,55.22
"Alaria esculenta",-6.72,55.18
"Alaria esculenta",-6.72,55.18
"Alaria esculenta",-5.76,54.86
"Alaria esculenta",-6.72,55.18
"Alaria esculenta",-5.54,54.29
"Alaria esculenta",-5.64,54.49
"Alaria esculenta",-5.64,54.49
"Alaria esculenta",-5.68391565,54.66815291
"Alaria esculenta",-5.57383819,54.67098645
"Alaria esculenta",-5.72295442,54.85008533
"Alaria esculenta",-6.23452285,55.29375181
"Alaria esculenta",-5.60128787,54.26183503
"Alaria esculenta",-9.9754388,53.3719591
"Alaria esculenta",-10.09855814,54.16301589
"Alaria esculenta",-10.09705802,54.16351419
"Alaria esculenta",-10.13439351,54.1088427
"Alaria esculenta",-10.07856477,54.20984975
"Alaria esculenta",-10.07856477,54.20984975
"Alaria esculenta",-10.07672916,54.21068597
"Alaria esculenta",-8.460082645,54.56825417
"Alaria esculenta",-8.509665242,55.00783316
"Alaria esculenta",-7.929001637,55.18116804
"Alaria esculenta",-8.57417211,54.97833321
"Alaria esculenta",-8.018336787,55.2116625
"Alaria esculenta",-8.366663424,55.1031702
"Alaria esculenta",-8.160000546,55.19333692
"Alaria esculenta",-7.798662883,55.21917011
"Alaria esculenta",-7.943338565,55.21416421
"Alaria esculenta",-9.491506145,53.04733542
"Alaria esculenta",-6.927992724,52.12274842
"Alaria esculenta",-6.928168336,52.12275007
"Alaria esculenta",-6.928168336,52.12275007
"Alaria esculenta",-6.928995381,52.12335433
"Alaria esculenta",-10.23632127,51.7396696
"Alaria esculenta",-9.757069738,51.45244711
"Alaria esculenta",-10.40383064,51.8345019
"Alaria esculenta",-6.822366609,52.19285036
"Alaria esculenta",-10.20207903,53.87577805
"Alaria esculenta",-7.708772257,51.94291593
"Alaria esculenta",-10.60333507,52.06166697
"Alaria esculenta",-7.929017255,55.18116727
"Alaria esculenta",-7.338444295,55.37310343
"Alaria esculenta",-10.13639715,53.68971834
"Alaria esculenta",-10.13333827,53.68961185
"Alaria esculenta",-6.114667223,53.28866331
"Alaria esculenta",-10.30131794,53.60789797
"Alaria esculenta",-10.25390023,53.55095221
"Alaria esculenta",-7.233672478,55.37466775
"Alaria esculenta",-7.388966163,55.3810858
"Alaria esculenta",-10.30107315,53.60850114
"Alaria esculenta",-10.26035917,53.6213812
"Alaria esculenta",-9.919422906,51.62166253
"Alaria esculenta",-9.601663838,51.38833026
"Alaria esculenta",-10.20515894,53.87576455
"Alaria esculenta",-10.20515894,53.87576455
"Alaria esculenta",-8.256471162,55.27521855
"Alaria esculenta",-8.191716872,55.26225315
"Alaria esculenta",-9.704534936,53.35661371
"Alaria esculenta",-10.27082975,51.58583055
"Alaria esculenta",-8.54084034,51.60666825
"Alaria esculenta",-8.529995678,51.61100246
"Alaria esculenta",-9.692190335,53.29076894
"Alaria esculenta",-9.223812073,53.14091374
"Alaria esculenta",-9.890704339,53.31803236
"Alaria esculenta",-9.733199939,53.23231491
"Alaria esculenta",-10.00612515,53.25724679
"Alaria esculenta",-6.930129476,52.12329781
"Alaria esculenta",-8.459835738,54.5666014
"Alaria esculenta",-8.390521104,54.59444611
"Alaria esculenta",-9.988312152,54.28891871
"Alaria esculenta",-10.35811367,51.84636433
"Alaria esculenta",-10.13598542,51.7577831
"Alaria esculenta",-9.742397235,51.46071244
"Alaria esculenta",-8.460532603,54.56640197
"Alaria esculenta",-9.871328694,53.62838669
"Alaria esculenta",-10.1350706,51.75778376
"Alaria esculenta",-6.33080822,55.23950249
"Alaria esculenta",-5.560749889,54.38871299
"Alaria esculenta",-6.329913069,55.23788128
"Alaria esculenta",-6.332668665,55.24049067
"Alaria esculenta",-5.683958819,54.66811563
"Alaria esculenta",-6.430334781,55.23828176
"Alaria esculenta",-6.653026438,55.20868268
"Alaria esculenta",-6.635828524,55.22216707
"Alaria esculenta",-6.633483133,55.22254057
"Alaria esculenta",-6.653566778,55.21034428
"Alaria esculenta",-6.653566778,55.21034428
"Alaria esculenta",-6.631918308,55.22250931
"Alaria esculenta",-5.431665105,54.49000177
"Alaria esculenta",-6.514137327,55.24159998
"Alaria esculenta",-6.658237996,55.20670213
"Alaria esculenta",-5.602024816,54.25848564
"Alaria esculenta",-5.601732728,54.26253216
"Alaria esculenta",-5.762487881,54.86054673
"Alaria esculenta",-6.636169214,55.22049884
"Alaria esculenta",-6.724825301,55.18054708
"Alaria esculenta",-6.724825301,55.18054708
"Alaria esculenta",-6.354884228,55.2428196
"Alaria esculenta",-6.354884228,55.2428196
"Alaria esculenta",-6.655410091,55.21978259
"Alaria esculenta",-5.683915655,54.66815291
"Alaria esculenta",-6.724181355,55.18148071
"Alaria esculenta",-6.653095328,55.20859908
"Alaria esculenta",-5.561586006,54.37951585
"Alaria esculenta",-5.561330464,54.37905578
"Alaria esculenta",-5.630704782,54.40386649
"Alaria esculenta",-5.630704782,54.40386649
"Alaria esculenta",-5.613255442,54.39808652
"Alaria esculenta",-5.623157408,54.38838301
"Alaria esculenta",-5.573361307,54.38436524
"Alaria esculenta",-5.545583174,54.29128434
"Alaria esculenta",-5.648361366,54.49046526
"Alaria esculenta",-5.648361366,54.49046526
"Alaria esculenta",-5.545181249,54.29090049
"Alaria esculenta",-6.429191225,55.23784648
"Alaria esculenta",-5.56244998,54.28456377
"Alaria esculenta",-6.543596509,55.22066937
"Alaria esculenta",-5.617566167,54.67687655
"Alaria esculenta",-5.574040553,54.67169985
"Alaria esculenta",-5.683934373,54.66818831
"Alaria esculenta",-5.684903351,54.6687793
"Alaria esculenta",-6.194646282,55.28601949
"Alaria esculenta",-5.57383819,54.67098645
"Alaria esculenta",-5.601287867,54.26183503
"Alaria esculenta",-5.722954416,54.85008533
"Alaria esculenta",-6.23452285,55.29375181
"Alaria esculenta",-5.683974297,54.66811516
"Alaria esculenta",-6.65308176,55.20861759
"Alaria esculenta",-6.603857578,55.20672002
"Alaria esculenta",-5.545760639,54.29048776
"Alaria esculenta",-5.656937113,54.67024822
"Alaria esculenta",-8.44804,54.9247
"Alaria esculenta",-8.29295,51.81191
"Alaria esculenta",-8.46382,54.84278
"Alaria esculenta",-9.7708,53.29388
"Alaria esculenta",-8.38947,54.87705
"Alaria esculenta",-8.40262,54.89327
"Alaria esculenta",-8.663,54.27244
"Alaria esculenta",-8.72005,54.26485
"Alaria esculenta",-8.72071,54.26509
"Alaria esculenta",-8.66263,54.27254
"Alaria esculenta",-9.84455,54.30133
"Alaria esculenta",-9.7702,53.29388
"Alaria esculenta",-9.87784,54.24335
"Alaria esculenta",-8.465871,54.84144
"Alaria esculenta",-6.93049,52.12469
"Alaria esculenta",-9.87682,53.61727
"Alaria esculenta",-5.45827,54.39027
"Alaria esculenta",-5.96306,55.04496
"Alaria esculenta",-5.45827,54.39027
"Alaria esculenta",-5.96306,55.04496
"Alaria esculenta",-5.45827,54.39027
"Alaria esculenta",-5.96306,55.04496
"Alaria esculenta",-6.65387,55.20638
"Alaria esculenta",-5.48178,54.38358
"Alaria esculenta",-5.96306,55.04496
"Alaria esculenta",-6.708967,55.192747
"Alaria esculenta",-6.066,53.156
"Laminaria digitata",-9.439677,51.47709
"Laminaria digitata",-9.398809,51.49014
"Laminaria digitata",-9.468605,51.50038
"Laminaria digitata",-9.424384,51.48239
"Laminaria digitata",-7.61941422,55.25668406
"Laminaria digitata",-10.07256979,54.23611104
"Laminaria digitata",-7.64341992,55.27699511
"Laminaria digitata",-6.21463225,52.58372465
"Laminaria digitata",-9.2981373,51.49225212
"Laminaria digitata",-7.72658735,55.16599409
"Laminaria digitata",-6.38153725,52.17603242
"Laminaria digitata",-9.45204926,51.5279244
"Laminaria digitata",-8.28660616,54.60208502
"Laminaria digitata",-8.28660616,54.60208502
"Laminaria digitata",-10.09741433,54.24345037
"Laminaria digitata",-6.21463225,52.58372465
"Laminaria digitata",-8.66574398,54.36511699
"Laminaria digitata",-6.21463225,52.58372465
"Laminaria digitata",-8.60569097,54.38013919
"Laminaria digitata",-9.84521217,53.13910294
"Laminaria digitata",-7.70959619,55.16922394
"Laminaria digitata",-7.76253254,55.24701891
"Laminaria digitata",-7.76253254,55.24701891
"Laminaria digitata",-6.37127762,52.17587389
"Laminaria digitata",-9.76012265,51.64677397
"Laminaria digitata",-6.19395886,52.56367851
"Laminaria digitata",-7.75751632,55.25697807
"Laminaria digitata",-9.88227972,51.61056184
"Laminaria digitata",-9.84214993,53.28829169
"Laminaria digitata",-7.88017705,51.87840334
"Laminaria digitata",-8.28660616,54.60208502
"Laminaria digitata",-9.84214993,53.28829169
"Laminaria digitata",-10.07256979,54.23611104
"Laminaria digitata",-9.8272391,51.55425483
"Laminaria digitata",-9.29694023,51.50007418
"Laminaria digitata",-9.88822,54.27083624
"Laminaria digitata",-9.64663195,51.51262626
"Laminaria digitata",-6.61828346,52.10642885
"Laminaria digitata",-10.02240327,52.32660686
"Laminaria digitata",-10.06592646,52.31605265
"Laminaria digitata",-9.67114397,52.69323432
"Laminaria digitata",-10.33655944,52.13162289
"Laminaria digitata",-9.29531216,53.13901967
"Laminaria digitata",-8.29641466,55.12932637
"Laminaria digitata",-9.29531216,53.13901967
"Laminaria digitata",-9.65814497,53.29391841
"Laminaria digitata",-8.21188624,55.15366991
"Laminaria digitata",-9.45734414,52.85778901
"Laminaria digitata",-9.14208858,53.1564615
"Laminaria digitata",-9.91999583,53.69820805
"Laminaria digitata",-8.96989403,51.55357411
"Laminaria digitata",-10.06741293,52.31694192
"Laminaria digitata",-10.06741293,52.31694192
"Laminaria digitata",-9.71615684,52.49104801
"Laminaria digitata",-9.60383018,51.65525886
"Laminaria digitata",-8.52946195,54.81847244
"Laminaria digitata",-6.94702678,52.12563909
"Laminaria digitata",-9.46087886,52.93047642
"Laminaria digitata",-9.91985679,51.79843229
"Laminaria digitata",-6.22177063,53.79762815
"Laminaria digitata",-9.45734414,52.85778901
"Laminaria digitata",-7.88017705,51.87840334
"Laminaria digitata",-8.96989403,51.55357411
"Laminaria digitata",-9.861271,53.40149494
"Laminaria digitata",-10.33655944,52.13162289
"Laminaria digitata",-9.67114397,52.69323432
"Laminaria digitata",-10.13196559,53.97269548
"Laminaria digitata",-9.71615684,52.49104801
"Laminaria digitata",-7.56026236,52.08905944
"Laminaria digitata",-7.56026236,52.08905944
"Laminaria digitata",-9.04910062,53.1615771
"Laminaria digitata",-10.02066084,51.77037592
"Laminaria digitata",-8.94597943,54.29817255
"Laminaria digitata",-8.94597943,54.29817255
"Laminaria digitata",-9.14208858,53.1564615
"Laminaria digitata",-8.52946195,54.81847244
"Laminaria digitata",-8.21188624,55.15366991
"Laminaria digitata",-9.09008539,54.23434278
"Laminaria digitata",-10.34292863,51.94880578
"Laminaria digitata",-8.29641466,55.12932637
"Laminaria digitata",-9.29531216,53.13901967
"Laminaria digitata",-9.07573066,53.23196789
"Laminaria digitata",-10.02240327,52.32660686
"Laminaria digitata",-10.06741293,52.31694192
"Laminaria digitata",-8.84011876,54.66059392
"Laminaria digitata",-10.27984909,51.9500453
"Laminaria digitata",-10.15160114,51.75788352
"Laminaria digitata",-9.35580239,54.31980557
"Laminaria digitata",-9.05906339,54.28572206
